0	0	0	0	0	1	0	0	0	0	0	0	饭饭今天早上和爸妈还有爷爷去扫墓的地方烧纸了，遇见了爸爸那边的亲戚，还是没有变，会越来越糟，“一直听到你妈妈在叽叽喳喳的，你还是不喜欢说话啊”，听到这样的话我还是沉默不语不不知道怎样应对，好糟糕
0	0	0	0	1	0	0	0	0	0	0	0	那个哥哥是不是现在已经睡着了啊 不然怎么不回我信息了呢 他都还没有告诉我他的名字呢 是不是我太烦了啊 人家又不认识我 我天天罗里吧嗦找人家干嘛啊 说不定又给他带来困扰了
0	0	0	0	0	1	0	0	0	0	0	0	好像再怎么努力 我也比不上靠运气或者极少努力就能考好的人
0	0	0	0	0	1	0	0	1	0	0	0	好像是不是必须得一直在焦虑痛苦绝望中渡过才是正常，为什么活着就总得忍受痛苦
0	0	1	0	0	0	1	0	0	0	0	0	哎，我一直都是个孤独的人，直到碰到了我的兔兔，昨天她走了，我觉得我的全世界都随着她的离开离开了，有一种真的是想离开这个操蛋的世界，想去找我的兔兔，哎，，。
0	0	0	0	0	0	0	0	0	1	0	0	我连死都觉得自己好怂
0	0	0	0	0	0	0	0	0	1	0	0	饭，我活的太失败了
0	0	0	0	0	0	0	0	0	1	0	0	我不能太自私了
0	0	1	0	0	0	0	0	0	0	1	0	好没意思，心灵特别迷茫！好讨厌自己！ 明明死亡可以终结，可是啊总是没勇气，所以只能苟活余生…… 旅游没劲，世界再美无人可享，世界与我无关……
0	0	0	0	0	0	0	0	0	1	0	0	阻止我与别人相处的一点是自卑 另外无法活成自己 害怕别人生气以及害怕别人讨厌自己吧 确实糟糕得很
0	0	0	0	0	1	0	0	0	0	0	0	越长大越痛苦，特别是现在，曾今我的说服自己不要去想，好好过日子，但现在我知道，不可能，我做不到，我什么也不敢说不敢做，我活着做什么啊
0	0	1	0	0	0	0	0	0	0	0	0	我不知道，我本来还有点怕的，现在越来越无所谓了，死好像变成了我唯一的愿望哈哈哈
0	0	1	0	0	0	0	0	0	0	0	0	因为种种羁绊，我无法解脱，始终找不到活着的意义在哪
0	1	0	0	0	1	0	0	0	0	0	0	谢谢你，但是自己无法掌控的情绪漩涡是摆脱不了了，不会快乐的，活着只是折磨
0	0	1	0	0	0	0	0	0	0	0	0	我只想死掉不想再感受了我覺得好黑.
0	0	0	0	0	0	0	0	0	1	0	0	不想出去，讨厌虚伪的人类，可是不出去就没有钱啊
0	0	0	0	0	0	0	0	0	1	0	0	可是我是真的不知道要说什么呀，我知道我很奇怪，我可能还很自私的吧，是这样的，和你们说的每一句话我都会深思熟虑，我真的怕，怕我说错那个字你们就不要我了，我是希望大家都过的好呀，可是我又该怎么办呢，跟每个人的交往我都会不由自主的产生距离，我怕，怕有一个人会看破我，看破我虚无荒诞的内心
0	0	0	0	0	0	0	0	0	1	0	0	告诉我什么时候到头告诉我可以允许自己软弱我就是这么痛苦再洗脑也没用
0	0	0	0	0	1	0	0	0	0	0	0	没有人能救你
0	0	0	0	0	0	0	0	0	1	0	0	我真的废柴啊 看见生活的残酷就不敢动弹了
0	0	0	0	0	0	0	0	0	1	0	0	她说我想的太多，遇到事情不去解决只想着死，可我就是这样，就是这样没用..
0	1	0	0	0	0	0	0	0	0	0	0	觉得以前做的事 都是错误的，哎，痛苦
1	0	1	0	0	0	1	0	0	0	0	0	饭饭，你说这个世界怎么可以这么坏呢！我拿着3500的工资被骗了2000，一个以问路为开始，一步一步精心设计好的骗局……我好难过。为什么要在原本已经受伤的心灵上撒盐
0	0	0	0	0	0	0	0	0	0	1	0	啊试图自救来着，又觉得嗯我这种人吧死不足惜。。。慌。。。什么时候安乐死才能有啊
0	0	1	0	0	0	0	0	0	0	0	0	唯一合的来说得上话的舍友不在宿舍，觉得这里好恶心，那种蚂蚁在身上爬的难受
0	0	0	0	0	1	0	0	0	0	0	0	我以前也不快乐，未来也不快乐
0	0	0	0	0	0	0	0	0	1	0	0	早上好，其实又睡了两小时睡不着了哈哈哈，这世界就是这样，谁在乎谁就输了 。所以我就成了走不出来的人
0	0	0	0	0	0	0	0	0	1	0	0	饭，我觉得自己快撑不下去了感觉自己乱糟糟的身边的人都觉得我想太多可是我努力再改来了但是真的好累你能带我走吗你在那个世界还好吗
0	0	0	0	0	0	0	0	0	1	0	0	我怎么这么懦弱啊
0	0	0	0	0	0	0	0	0	1	1	0	饭，生活太痛苦了，今天差点去找你了呢，可不行啊，我还有宝宝，她是个女孩呢，可他们都不喜欢她，我不能丢下她。每天内心倍受煎熬，没有一个人意识到我病了，他们都说我傻，没有一个人知道我一天天的过得多么痛苦，我的宝宝那么可爱，可我是个太糟糕的妈妈，我对不起她，让她跟着我受苦了，我对不起她
0	0	0	0	0	1	0	0	0	0	0	0	没有人会来救我
0	0	0	0	0	1	0	0	0	0	0	0	说什么会有我的幸运到来 其实都是安慰 我确实是没有幸运的
0	0	1	0	0	0	1	0	0	0	0	0	剪了个巨丑无比的刘海 然后伤心的哭了起来 可是又不是因为这破刘海哭 。
0	0	1	0	0	0	1	0	0	0	0	0	我现在自己一个人，坐在小区的长椅上。风吹的我有点冷，把钱打给家里换房贷，真好。没有工作了，房子5.10到期了，兜里还有10块钱，还有三支烟，没有火机。丧失了工作的勇气。和面对生活的能力。我讨厌来这个世界上走着一圈。
0	0	0	0	0	0	0	0	0	1	0	0	支撑我活到现在的，是我的怂。如果有一天我突然死了，那一定是我变勇敢了。 ​​​
0	1	0	0	0	1	0	0	0	0	0	0	很奇怪 今天异常的想她 可能是快要来姨妈了吧 仿佛这世上的快乐都与我无关
0	0	0	0	0	0	0	0	0	1	1	0	小饭，其实我好难受，时常觉得自己无能，总把错误揽在自己身上
0	0	0	0	0	0	0	0	1	0	0	0	我这种人不配吧
0	0	0	0	0	0	0	0	0	1	0	0	从小到大担惊受怕 害怕被人欺负 害怕被骗 很容易相信别人 也很容易被打动 像一只流浪狗 傻傻丑丑的 没有人会想要抱一抱
0	1	0	0	0	0	0	0	0	0	0	0	我真的很努力在活着了，可是对不起，满脑子都是对不起，我总是在做无用功，我什么人都不想见，对不起我也不知道我为什么就哭到停不下来，为什么设想好的全都做不到，为什么好好睡个觉都做不到，我知道不要钻牛角尖，我真的很努力了，可是我真的做不到，求求自己不要哭了，安静一点宝贝，为什么要哭呢
0	0	0	0	0	0	0	0	0	1	0	0	饭饭，我不抑郁，我只是想找你倾诉，不想麻烦别人，我原谅不了自己怎么办，我为什么如此弱小泪
0	0	0	0	0	0	0	0	0	1	0	0	有一个人就快死了，我在等他死，因为有怨恨，如果他死了，我会很开心吧？也许会…我还希望有几个人死，她们都死了我会更开心。对，有些时候我特别阴暗且恶毒。我对那些对我好的人可以无限制的宠溺报答，无底线的好，去付出。但是反之我也格外的狠毒…爱恨分明算不算阴暗呢？嘻嘻
0	0	0	0	0	0	0	0	0	1	0	0	我骗他我有对象了以后不联系了，其实我屁都没有，孤独的像条狗
0	0	0	0	0	0	0	0	0	1	0	0	我太懦弱了
0	0	0	0	0	0	0	0	1	0	0	0	饭饭，如果没有我该多好，能不能来带走我
0	0	1	0	0	0	0	0	0	0	0	0	活着没意思
0	0	0	0	0	0	0	0	0	1	0	0	饭饭，还差500块想割双眼皮好久了，觉得自己好丑。
0	0	0	0	0	1	0	0	0	0	0	0	焦虑只会越来越严重
0	0	0	0	0	0	0	0	0	1	0	0	既然没能力做父母 为什么选择要生下我 他们比刽子手还要可恶
0	0	0	0	0	0	0	0	1	0	0	0	可是我本来就该死了吖，是因为她给我的希望才让我苟延残喘至今的，现在她走了，希望也没啦，说起来还挺感谢她的，让我多活了那么久。
0	0	0	0	0	1	0	0	0	0	0	0	唉 生活只会变得更加不好啊 我可以陪陪你吗 你在的宇宙是不是可以飞在空中自由自在 快乐无限呢 或者 我想永远跟你一起 活着真的好苦啊
0	0	0	0	0	0	0	0	0	1	0	0	自己剥夺了自己的快乐，都以为我很坚强，只有自己能看见自己有多懦弱
0	0	1	0	0	0	0	0	0	0	0	0	作为一个大一新生即便在尽力过高三那段苦读，可我还是没有来到理想的学校和专业，在高中就有过自残倾向的我，有时候会莫名其妙的哭起来在大一入学的心理测试中，我被测试为有自杀倾向的人，班主任还找我谈过话我有时候觉得自己很可悲，因为我很自卑，饭饭可是我也想热爱这个世界啊，我也想开心的活着啊
1	0	0	0	0	0	0	0	0	0	0	0	虽然现在很痛苦 很难过 但我好像真的没有过后悔的念头 我真的一点都不后悔 这到底是好是坏啊 走饭
0	0	1	0	0	0	0	0	0	0	0	0	有些事情真的烦，我在对象家，她父母一心想赶我走，然后我对象拦着和她妈吵架打架就为了留我，她每天上学，我每天在她家，我家里人被他们家的人说我一个个来说我，把压力挤在我身上，我能把压力挤在谁身上呢？ 我对象她每天自己上学，还要操心我们之间的事情，有些事情的压力真的不应该在加她身上了。
0	0	1	0	0	0	1	0	0	0	0	0	有没有人能带我一起工作啊，我没有勇气去面对这个社会，没有勇气去证明自己，没有勇气因为自己什么都不知道什么都不懂我活着到底有什么用
0	0	0	0	0	1	0	0	0	0	0	0	被全世界抛弃了，爱情没了友情也没了一无所有
0	0	0	0	0	0	0	0	1	0	0	0	我有罪我该死
0	0	0	0	0	1	0	0	0	0	0	0	什么都做不好a
0	0	0	0	0	1	0	0	0	0	0	0	死也觉得羞愧，羞于见他们，害怕他们的质问。可活着也不敢见他们，没有脸见。可是后来我想，死后，我这么个人是下地狱，受尽苦难，爷爷和爸爸，是在天堂啊。
0	0	1	0	0	0	0	0	0	0	0	0	我找不到让我活下去的理由 我真的太难熬了 真无助
0	0	0	0	0	1	0	0	0	0	0	0	漫无目的的日子，是生活对我失望了吧
0	1	0	0	0	0	1	0	0	0	0	0	今天考科目二挂掉了 当时感觉天都要踏了
0	0	0	0	0	0	0	0	0	1	0	0	那个哥哥知道我给他发了消息 不知道 我一直抱着手机在等他的回复 他或许并不愿意告诉我他的想法吧 应该是我太自私了 怎么奢求一个刚认识的人就把一切都告诉我呢 我应该明白的 我于他而言 只是行人 陌生人
0	0	0	0	0	0	0	0	0	1	0	0	我真低级
0	0	0	0	0	0	0	0	0	1	0	0	你其实挺自私的，不想要自己难过，所以选择让我难过
0	0	0	0	0	0	0	0	0	1	0	0	赚钱赚的好少，每天低头像狗一样，整天嘴里就是没钱没钱，被人看不起啊，活着没意思，但还要为了父母赚钱，我活着就是要孝顺
0	0	0	0	0	1	0	0	0	0	0	0	这个世界上好像没有真正爱我的人
0	1	0	0	0	1	0	0	0	0	0	0	我什么都做不好
0	0	0	0	0	1	0	0	0	0	0	0	为什么我什么都做不好呢
0	0	1	0	0	1	0	0	0	0	0	0	活着真的是一种负担
0	0	0	0	0	1	0	0	0	0	0	0	被莫名其妙的情绪耗费掉太多精力了，真的太累了，做人太难了，看着爱自己，自己爱的都过的不好，才明白善有恶报，恶有善报。
0	0	0	0	0	0	0	0	1	0	0	0	活着不应该如此痛苦。
0	0	0	0	0	1	0	1	0	0	0	0	我真的真的真的很难过了，我不知道我为什么要受这样的折磨，我生在这个世上就是最大的折磨。
0	0	1	0	0	0	1	0	0	0	0	0	你好，抱歉在极其奔溃的时候上网查一些东西知道了你。抱歉借你的地方给我发泄一下。最近好像很多事情都不顺利呢。一点都不和善的家庭，不停歇的工作，和并没有你想的那么好的朋友。一次性同时，感觉自己很崩溃。想离开这个世界，但真的很害怕亲人奔溃。因为啊 我梦过自己的亲人离开就已经无法再想了。
0	0	0	0	0	0	0	0	0	1	0	0	其实我真的很自卑啦
0	0	1	0	0	0	1	0	0	0	0	0	前几天被辞退了，去年从第一家公司出来陆陆续续换了三四家都没有一家留的久的，最近也没和家里人联系，今晚妈妈跟我视频，我不想接，她说看不到我明天就马上买车票来找我，于是很不耐烦地和家里人视频了，朋友们都很耐心的开导我，可是我觉得我好像一直走不出来，饭饭我是不是很差劲啊
0	0	0	0	0	1	0	0	0	0	0	0	你看呐 你消失所有人都不会记得你来过呢！或者更本就没存在过失望失望
0	0	0	0	0	1	0	0	0	1	0	0	今夜，我还清醒着，思考着所谓的人生，明知道没有意义却还奢望着幻想着，有那么几分钟打鸡血地我觉得我该好好爱自己，去做一切自己热爱的事情，不要管别人的看法说法。下一秒又丧到底，现实是残酷的，我不行，不会，不可能，我做不到的，我那么自卑懦弱孤僻…
0	0	0	0	0	0	0	0	0	1	0	0	我一定是疯了
0	0	0	0	0	1	0	0	0	0	0	0	我也想走，我也很想死，但是我觉得我每一句话都像在说我想活着，但是可能只有死才能证明我活过，走饭姐姐，如果有一天你看到我了，我们拥抱一下吧
0	1	1	0	0	0	0	0	0	0	0	0	我自杀过俩回，一次是吃安眠药一次是割腕，我一天比一天焦虑，最近，自杀的念头又冒出来，你别说世界大，美好的事情这样的话来恶心我，这个世界一点也不好 可又想到我是爸妈眼里的开心果，如果我死了，我爸妈会不会接受不了， 每过一天，就想，终于又熬过一天了，也不知道什么时候就不想熬也熬不下去了
0	0	1	0	0	0	0	0	0	0	0	0	要多烦有多烦 要多痛苦有多痛苦
0	0	0	0	0	0	0	0	0	0	1	0	我开始变成自己最讨厌的那种人了，开始会揣着恶意来想别人，开始变的虚伪，开始迎合着别人，开始委屈自己了……
0	1	0	0	0	1	0	0	0	0	0	0	深情从来都是被辜负，只有薄情才会被反复思念
0	0	0	0	0	0	0	0	1	0	1	0	生而为人是我应受的屈辱，生而为人是我不配得到的荣耀 我讨厌吃药，可又停不了，那该死的良心无时无刻不在谴责我，我听见自己说恨我，恶心我，我求她可不可以稍微喜欢我一点，可是没用啊！那么多理智的人说我愚蠢，可是怎么办啊？我已经偏执到回不了头了，看到自己流血，会痛，就会有点放松。
0	0	1	0	0	0	1	0	0	0	0	0	今天又派成績了，成績比我想像中的還更糟糕，不知道怎麼辦...努力了這麼久還是沒用，看著身邊的人慢慢進步，我卻停留在原本。我連前面的方向都看不到，我不知道我還可以怎麼做...快高三了，這成績肯定進不了大學。我知道付出過的努力可以沒有收穫，但看在我念念不忘的份上，不要放棄我好嗎。
0	0	0	0	0	0	0	0	0	1	0	0	我自私懦弱，起码想在离开之后给他们的负面影响降到最低。或许会突然出去旅游，在准备好遗书和所有东西后，跳下某个山崖？这样搜救人员也很累。挑个湖边吧，弄个装置可以把我的尸体牵引回来。
0	0	0	0	0	0	1	0	0	0	1	0	我受不了我了，心情不好只会对亲金额的人发脾气，明明他们什么也没做，我想杀了我自己
0	0	0	0	0	0	0	0	0	1	0	0	以前还觉得自己有一丝灵气，现在是满满的死气沉沉
0	0	0	0	0	0	0	0	0	1	0	0	我是不是很糟糕啊
0	0	0	0	0	0	0	0	0	1	0	0	飯飯，我是一無是處，想永遠離開。
0	0	0	0	0	1	0	0	0	0	0	0	回到家我爸妈肯定会把我赶回学校
0	0	0	0	0	0	0	0	0	1	0	0	人情世故还是一如既往的差劲
1	0	0	0	0	0	0	0	1	0	0	0	明明我很好 我一切都很好 身边有重要的朋友有爱我的父母有幸福的家庭 可有时候真的会突然崩溃 会想放弃一起啊！！！！！不应该啊 但也无能为力啊 既不能一直开心的活着 却也不能干净利落的一了百了 毕竟放不下的太多 真的挺希望有一场意外 能带我离开
0	0	0	0	0	0	1	0	0	0	0	0	别人都觉得我只是脾气差精神脆弱，可能我确实是的，我经常因为一点别人觉得一点小事的东西发疯。我也想停，如果能停我也想停。为什么我就这样。
0	0	1	0	0	0	1	0	0	0	0	0	我所认为的心理学是，你做了什么样的决定，就要承担什么样的后果。但我有的时候真的蒙了。就比如说我的父母给我钱，我买了我需要的东西，但是我妹没有她就问我要，我不想给，我就会有多种复杂的情绪产生，让人非常难受，我看到了纠缠无尽的纠缠
0	0	0	0	0	1	0	0	0	0	0	0	什么都不会好了
0	0	0	0	0	0	0	0	1	0	0	0	警察也是讲你不要死在他们的地盘上 多麻烦 对阿我们这类的人本来就不应该存在吧
1	0	0	0	0	0	0	0	0	0	0	0	这个想法一直没有在我脑海若隐若现，或者我战胜它，或许被它拖入深渊。
0	0	0	0	0	1	0	0	0	1	0	0	爱我的人，选择了离开。。。可能我是个孤独终老的命格吧。。
0	0	0	0	0	0	0	0	0	1	0	0	能从什么地点学会聪明呢？怕是到死也是这副笨样子吧
0	1	0	0	1	0	0	0	1	0	0	0	人类的悲欢其实并不相通 甚至人自己都不能理解自己的悲欢 什么关心都是假的 利益 嘴里说着的情啊爱啊 对荷尔蒙的美称 说到底不过是一大坨子化合物 激素和生化反应 我眼界狭隘 所以我就这么理解 而且我认为 都该死 明天该买药了
0	0	0	0	0	0	0	0	0	1	0	0	有没有不痛苦的死法&nbsp;&nbsp;&nbsp;我是个胆小鬼
0	1	0	0	0	1	0	0	0	0	0	0	我好讨厌自己 我什么都做不好
0	0	0	0	0	0	0	0	0	1	0	0	yep我有点毛病
0	1	0	0	0	1	0	0	0	0	0	0	这一切真的是恶性循环，只会让我更加绝望
0	1	0	0	0	1	0	0	0	0	0	0	这个世界永远有想也想不到的恶意在等着自己 一切都不值得
0	0	0	0	0	0	0	0	0	1	0	0	原来觉得自己不怕死只是欠一个理由一个死的原因但是在我找到理由原因的时候我发现，我确实不敢死，连死都不敢相的人。。。真卑微，就这样懦弱一辈子吧，或者哪天闭着眼睛从高楼一跳，什么什么心理医生心理辅导都是骗人的想拜托抑郁症只能靠自己，走不出来就死了算了，不然反而很煎熬
0	0	0	0	0	1	0	0	0	0	0	0	我是做不了任何事的
0	0	0	0	0	0	0	0	0	1	0	0	我不太好
0	0	1	0	0	0	0	0	0	0	0	0	我一闭上眼睛 满脑子都是痛苦的回忆 我就这样睁着眼睛到天亮 我活到21岁 只记得那天的海 只有那天 我真正觉得幸福 只有那么一天啊…
0	0	0	0	1	0	1	0	0	0	0	0	:-(突如其来的难过期，，，，忽然感觉大家都在针对我，同学是，老师也是，最近不知道怎么回事，对什么都没兴趣，连动弹一下都懒得动，清明两天假，我妈出去玩，我真的是连拒绝都懒得说，就是不理她，她没办法了就带着弟弟走了，我就在家里躺了两天，一顿饭都没吃，真的好难过啊
0	0	0	0	0	0	0	0	0	1	0	0	昨天老板找我了，说让我做财务，我拒绝了，挺不知好歹的吧，今天是一个月的最后一天了，准备离职了，我不知道以后会怎么样，但我不后悔。
1	0	0	0	0	0	0	0	0	0	0	0	反正对于我妈来说，我的这些行为，都是在作，要么是闲，要么就是在气她
0	0	0	0	0	0	1	0	0	1	0	0	有一天我在学校里不小心把头给洗了(本来隔天洗一次的)，当时很晚了头没吹干就断电了，加上最近的压力，我崩溃了。我实在太蠢了。而我最亲的朋友，居然还在我发疯的时候说:不就是头没吹干吗？干嘛这样。我终于知道人的真面目是什么了，对他人的痛苦不假思索地冷嘲热讽，连我都是这样。
0	0	0	0	0	1	0	0	0	0	0	0	最糟糕的事情没有发生，不代表不会发生，最绝望的时刻没有来临，不代表不会来临，所能做的就是在等待中挣扎，直到我的丧钟鸣起。
0	0	0	0	0	1	0	0	0	0	0	0	走饭我好累，好难过。不管怎么努力争取，都无法得到。
0	0	1	0	0	0	0	0	0	0	0	0	這個社會壞人太多，有時會感到絕望，死去的人也很多，卻無可奈何
0	0	1	0	0	0	1	0	0	0	0	0	有一次和同事吵架没吵几句我就拿起桌上玻璃烟灰缸指着他 他当时没敢说话 其他人也拉住了 不是我吓唬他当时无法控制情绪气到极点，如果他反驳一句我有勇气几烟灰缸砸死他的冲动 现在都不想出门见人也越来越害怕出门
0	0	0	0	0	0	0	0	0	1	0	0	被困在没有生命的世界里，日夜沉沦，逃不开，躲不掉。我感觉到女朋友介意了，我是个有问题的人，我承认得很坦然，但是内心的痛苦有谁能懂。承认了反而轻松，我就是个有问题的人，爱我的人，我会更爱你，不爱的人走了，我会痛苦，会崩溃，但是你永远也没有机会，知道我曾经有多爱你了。也许你根本不在乎
0	0	0	0	0	1	0	0	0	0	0	0	所有人都要把我往死里逼
0	0	0	0	0	0	0	0	0	1	0	0	走饭 你知道吗 我心里有好多好多话想要说啊 可真的不知道该从何说起 自己一个人胡言乱语 又要发病了 想让自己的大脑麻痹 想永远地离开
1	0	0	0	0	0	0	0	0	1	0	0	成熟的人是不会有情绪的，有情绪的人都是傻子
0	0	0	0	0	0	1	0	0	0	0	0	饭饭，我现在听到别人在我身边聊天，就烦躁，听到刺耳的声音就心慌，吃完东西，就想吐，不睡觉就头疼
0	0	0	0	0	0	0	0	1	0	0	0	死是最好的选择
0	0	0	0	0	0	0	0	1	0	0	0	我的头脑跟我说我得做惊天动地造福生灵才对，成天挣大钱才对，成天做头脑里认为对的事才对，除了这些全都是错的，我特么，该死，真该死，
0	0	1	0	0	0	1	0	0	0	0	0	情绪上来的时候难过的要死，在楼上恨不得马上跳下去，又忍住好好去吃了药，哭的稀里哗啦
0	0	0	0	0	0	1	0	0	0	0	0	我心跳一下也累。吃饭的时候还会叹气。也很累。
0	0	1	0	0	0	0	0	0	0	0	0	重度真的太难坚持了，每天都没意义，躺在床上一整天，然后发病，自杀等等，我真的很累啊
0	1	0	0	0	0	0	0	0	0	0	0	祭奠完逝去的亲人，心情很沉重。 每天都是压抑的，没有一天是快乐的。慢慢赚钱，够了就离开。
